week,state,total_sequences,alpha_pct,beta_pct,gamma_pct,delta_pct,omicron_pct,other_pct
2021-03-22,Georgia,813,0.7035670356703567,0.01968019680196802,0.013530135301353014,0,0,0.26322263222632225
2021-04-05,Georgia,838,0.779236276849642,0.021479713603818614,0.02386634844868735,0.003579952267303103,0,0.1718377088305489
2021-04-19,Georgia,738,0.7845528455284553,0.02032520325203252,0.04065040650406504,0.01084010840108401,0,0.14363143631436315
2021-05-03,Georgia,685,0.7912408759124088,0.017518248175182483,0.06861313868613139,0.0072992700729927005,0,0.11532846715328465
2021-05-17,Georgia,266,0.7706766917293233,0.011278195488721804,0.06766917293233082,0.011278195488721804,0,0.13909774436090228
2021-05-31,Georgia,195,0.6307692307692307,0,0.11282051282051282,0.08717948717948718,0,0.16923076923076924
2021-06-14,Georgia,341,0.4809384164222874,0,0.06158357771260997,0.3519061583577713,0,0.10557184750733134
2021-06-28,Georgia,694,0.11095100864553314,0,0.020172910662824207,0.8213256484149856,0,0.04755043227665703
2021-07-12,Georgia,1729,0.03701561596298438,0,0.014459224985540775,0.9271255060728745,0,0.021399652978600338
2021-07-26,Georgia,5098,0.008042369556688897,0,0.003923107100823852,0.9788152216555512,0,0.009219301686936
2021-08-09,Georgia,4022,2.486325211337643e-4,0,9.94530084535057e-4,0.9952759820984585,0,0.0034808552958727574
2021-08-23,Georgia,4780,6.276150627615063e-4,0,8.368200836820083e-4,0.9943514644351464,0,0.00418410041841001
2021-09-06,Georgia,3727,0,0,0,0.9965119398980413,0,0.0034880601019586788
2021-09-20,Georgia,2270,0,0,4.405286343612335e-4,0.9977973568281938,0,0.001762114537444951
2021-10-04,Georgia,1622,0,0,0,0.9993834771886559,0,6.165228113440557e-4
2021-10-18,Georgia,1056,0,0,0,0.9952651515151515,0,0.004734848484848508
2021-11-01,Georgia,831,0,0,0,0.9915764139590855,0,0.008423586040914532
2021-11-15,Georgia,648,0,0,0,0.9922839506172839,0,0.007716049382716084
2021-11-29,Georgia,846,0,0,0,0.9196217494089834,0.07919621749408984,0.0011820330969267157
2021-12-13,Georgia,2657,0,0,0,0.16334211516748212,0.8347760632292058,0.0018818216033120727
2021-12-27,Georgia,2899,0,0,0,0.02207657813038979,0.9768885822697482,0.0010348395998620585
2022-01-10,Georgia,3044,0,0,0,0.003942181340341655,0.9960578186596584,0
2022-01-24,Georgia,4209,0,0,0,7.127583749109052e-4,0.9992872416250891,0
2022-02-07,Georgia,2107,0,0,0,0,1,0
2022-02-21,Georgia,833,0,0,0,0,0.9987995198079231,0.0012004801920768582
2022-03-07,Georgia,151,0,0,0,0.006622516556291391,0.9933774834437086,0
2020-04-27,Pennsylvania,43,0,0,0,0,0,1
2020-05-11,Pennsylvania,31,0,0,0,0,0,1
2020-05-25,Pennsylvania,9,0,0,0,0,0,1
2020-06-08,Pennsylvania,2,0,0,0,0,0,1
2020-06-22,Pennsylvania,23,0,0,0,0,0,1
2020-07-06,Pennsylvania,35,0,0,0,0,0,1
2020-07-20,Pennsylvania,36,0,0,0,0,0,1
2020-08-03,Pennsylvania,21,0,0,0,0,0,1
2020-08-17,Pennsylvania,18,0,0,0,0,0,1
2020-08-31,Pennsylvania,14,0,0,0,0,0,1
2020-09-14,Pennsylvania,38,0,0,0,0,0,1
2020-09-28,Pennsylvania,46,0,0,0,0,0,1
2020-10-12,Pennsylvania,46,0,0,0,0,0,1
2020-10-26,Pennsylvania,32,0,0,0,0,0,1
2020-11-09,Pennsylvania,65,0,0,0,0,0,1
2020-11-23,Pennsylvania,69,0,0,0,0,0,1
2020-12-07,Pennsylvania,164,0.006097560975609756,0,0,0,0,0.9939024390243902
2020-12-21,Pennsylvania,556,0.019784172661870502,0,0,0,0,0.9802158273381295
2021-01-11,Pennsylvania,237,0.06329113924050633,0,0,0,0,0.9367088607594937
2021-01-25,Pennsylvania,367,0.09809264305177112,0,0,0,0,0.9019073569482289
2021-02-08,Pennsylvania,998,0.06813627254509018,0.001002004008016032,0,0,0,0.9308617234468939
2021-02-22,Pennsylvania,1283,0.20654715510522215,0.007014809041309431,0,0,0,0.7864380358534684
2021-03-08,Pennsylvania,1922,0.36264308012486995,0.003121748178980229,0.0036420395421436005,0,0,0.6305931321540063
2021-03-22,Pennsylvania,3381,0.5456965394853593,0.007690032534753032,0.01922508133688258,8.873114463176575e-4,0,0.4265010351966874
2021-04-05,Pennsylvania,3349,0.6428784711854285,0.010749477455957002,0.023290534487906838,0.001492982979994028,0,0.3215885338907136
2021-04-19,Pennsylvania,2694,0.6603563474387528,0.0066815144766146995,0.02969561989606533,0.006310319227913883,0,0.2969561989606533
2021-05-03,Pennsylvania,1634,0.7148102815177478,6.119951040391676e-4,0.02937576499388005,0.0055079559363525096,0,0.24969400244798046
2021-05-17,Pennsylvania,634,0.7160883280757098,0.0015772870662460567,0.03627760252365931,0.01892744479495268,0,0.2271293375394322
2021-05-31,Pennsylvania,227,0.6784140969162996,0,0.06167400881057269,0.01762114537444934,0,0.24229074889867833
2021-06-14,Pennsylvania,262,0.30916030534351147,0,0.05343511450381679,0.5076335877862596,0,0.12977099236641218
2021-06-28,Pennsylvania,207,0.12560386473429952,0,0.028985507246376812,0.782608695652174,0,0.06280193236714972
2021-07-12,Pennsylvania,474,0.023206751054852322,0,0.014767932489451477,0.9345991561181435,0,0.02742616033755267
2021-07-26,Pennsylvania,1061,0.00471253534401508,0,0.003770028275212064,0.9839773798303487,0,0.00754005655042416
2021-08-09,Pennsylvania,1420,0.0035211267605633804,0,7.042253521126761e-4,0.9915492957746479,0,0.00422535211267605
2021-08-23,Pennsylvania,1537,0.0013012361743656475,0,6.506180871828237e-4,0.996096291476903,0,0.00195185426154852
2021-09-06,Pennsylvania,1792,0.0027901785714285715,0,5.580357142857143e-4,0.9949776785714286,0,0.0016741071428570794
2021-09-20,Pennsylvania,2130,0,0,0,0.9985915492957746,0,0.0014084507042253502
2021-10-04,Pennsylvania,2847,3.5124692658939234e-4,0,7.024938531787847e-4,0.9964875307341061,0,0.0024587284861257077
2021-10-18,Pennsylvania,2737,0,0,0,0.9978078187796858,0,0.002192181220314171
2021-11-01,Pennsylvania,2887,3.4638032559750607e-4,0,0,0.9941115344648424,0,0.005542085209560121
2021-11-15,Pennsylvania,2639,0,0,0,0.9928003031451307,3.7893141341417203e-4,0.006820765441455148
2021-11-29,Pennsylvania,2904,0,0,0,0.9693526170798898,0.028581267217630855,0.0020661157024793007
2021-12-13,Pennsylvania,1924,0,0,0,0.6351351351351351,0.3622661122661123,0.0025987525987526405
2021-12-27,Pennsylvania,1563,0,0,0,0.0780550223928343,0.9200255918106206,0.0019193857965451588
2022-01-10,Pennsylvania,1977,0,0,0,0.014162873039959535,0.9848254931714719,0.0010116337885685
2022-01-24,Pennsylvania,1932,0,0,0,0.003105590062111801,0.9958592132505176,0.0010351966873706209
2022-02-07,Pennsylvania,1785,0,0,0,5.602240896358543e-4,0.9988795518207283,5.602240896358524e-4
2022-02-21,Pennsylvania,1448,0,0,0,6.906077348066298e-4,0.9930939226519337,0.006215469613259583
2022-03-07,Pennsylvania,368,0,0,0,0,1,0
2020-04-27,Wisconsin,47,0,0,0,0,0,1
2020-05-11,Wisconsin,125,0,0,0,0,0,1
2020-05-25,Wisconsin,76,0,0,0,0,0,1
2020-06-08,Wisconsin,126,0,0,0,0,0,1
2020-06-22,Wisconsin,298,0,0,0,0,0,1
2020-07-06,Wisconsin,174,0,0,0,0,0,1
2020-07-20,Wisconsin,145,0,0,0,0,0,1
2020-08-03,Wisconsin,138,0,0,0,0,0,1
2020-08-17,Wisconsin,155,0,0,0,0,0,1
2020-08-31,Wisconsin,744,0,0,0,0,0,1
2020-09-14,Wisconsin,839,0,0,0,0,0,1
2020-09-28,Wisconsin,381,0,0,0,0,0,1
2020-10-12,Wisconsin,445,0,0,0,0,0,1
2020-10-26,Wisconsin,507,0,0,0,0,0,1
2020-11-09,Wisconsin,419,0,0,0,0,0,1
2020-11-23,Wisconsin,490,0,0,0,0,0,1
2020-12-07,Wisconsin,495,0,0,0,0,0,1
2020-12-21,Wisconsin,908,0.0011013215859030838,0,0,0,0,0.998898678414097
2021-01-11,Wisconsin,470,0.002127659574468085,0,0,0,0,0.997872340425532
2021-01-25,Wisconsin,544,0.011029411764705883,0,0,0,0,0.9889705882352942
2021-02-08,Wisconsin,482,0.04564315352697095,0.002074688796680498,0,0,0,0.9522821576763486
2021-02-22,Wisconsin,940,0.07765957446808511,0.002127659574468085,0.0010638297872340426,0,0,0.9191489361702128
2021-03-08,Wisconsin,1023,0.20821114369501467,0.019550342130987292,0.002932551319648094,0,0,0.7693059628543499
2021-03-22,Wisconsin,1391,0.4392523364485981,0.012221423436376708,0.026599568655643422,0,0,0.5219266714593819
2021-04-05,Wisconsin,1199,0.628023352793995,0.008340283569641367,0.03836530442035029,8.340283569641367e-4,0,0.3244370308590492
2021-04-19,Wisconsin,1136,0.670774647887324,0.002640845070422535,0.06602112676056338,0.009683098591549295,0,0.25088028169014076
2021-05-03,Wisconsin,900,0.7066666666666667,0.008888888888888889,0.0811111111111111,0.012222222222222223,0,0.1911111111111111
2021-05-17,Wisconsin,446,0.7130044843049327,0.020179372197309416,0.09641255605381166,0.042600896860986545,0,0.12780269058295968
2021-05-31,Wisconsin,179,0.6033519553072626,0.00558659217877095,0.07262569832402235,0.22905027932960895,0,0.08938547486033516
2021-06-14,Wisconsin,130,0.34615384615384615,0.007692307692307693,0.13846153846153847,0.43846153846153846,0,0.06923076923076926
2021-06-28,Wisconsin,202,0.10891089108910891,0,0.034653465346534656,0.7871287128712872,0,0.06930693069306929
2021-07-12,Wisconsin,1172,0.011945392491467578,0,0.0034129692832764505,0.9479522184300341,0,0.03668941979522194
2021-07-26,Wisconsin,1999,0.00400200100050025,0,0.003501750875437719,0.9834917458729364,0,0.009004502251125564
2021-08-09,Wisconsin,1546,0.00258732212160414,0,0.00129366106080207,0.9909443725743855,0,0.005174644243208255
2021-08-23,Wisconsin,1970,0,0,0,0.9949238578680203,0,0.005076142131979711
2021-09-06,Wisconsin,2354,0,0,0,0.9974511469838573,0,0.002548853016142716
2021-09-20,Wisconsin,2750,0,0,0,0.9963636363636363,0,0.0036363636363636598
2021-10-04,Wisconsin,2731,0,0,0,0.9978030025631637,0,0.002196997436836323
2021-10-18,Wisconsin,2454,0,0,0,0.9930725346373268,0,0.006927465362673191
2021-11-01,Wisconsin,3045,0,0,0,0.9924466338259442,0,0.007553366174055776
2021-11-15,Wisconsin,2547,0,0,0,0.9933254809579898,3.9261876717707107e-4,0.0062819002748331475
2021-11-29,Wisconsin,2246,0,0,0,0.9701691896705253,0.029385574354407838,4.4523597506681764e-4
2021-12-13,Wisconsin,3367,0,0,0,0.5441045441045441,0.4541134541134541,0.0017820017820017742
2021-12-27,Wisconsin,2682,0,0,0,0.10663683818046234,0.8922445935868755,0.0011185682326622093
2022-01-10,Wisconsin,2390,0,0,0,0.014644351464435146,0.9853556485355649,0
2022-01-24,Wisconsin,1872,0,0,0,0.005876068376068376,0.9941239316239316,0
2022-02-07,Wisconsin,1586,0,0,0,6.305170239596469e-4,0.9993694829760403,0
2022-02-21,Wisconsin,736,0,0,0,0,1,0
2022-03-07,Wisconsin,353,0,0,0,0,0.9943342776203966,0.005665722379603388
2020-04-27,Maryland,170,0,0,0,0,0,1
2020-05-11,Maryland,95,0,0,0,0,0,1
2020-05-25,Maryland,227,0,0,0,0,0,1
2020-06-08,Maryland,78,0,0,0,0,0,1
2020-06-22,Maryland,92,0,0,0,0,0,1
2020-07-06,Maryland,140,0,0,0,0,0,1
2020-07-20,Maryland,104,0,0,0,0,0,1
2020-08-03,Maryland,36,0,0,0,0,0,1
2020-08-17,Maryland,43,0,0,0,0,0,1
2020-08-31,Maryland,34,0,0,0,0,0,1
2020-09-14,Maryland,72,0,0,0,0,0,1
2020-09-28,Maryland,73,0,0,0,0,0,1
2020-10-12,Maryland,173,0,0,0,0,0,1
2020-10-26,Maryland,169,0,0,0,0,0,1
2020-11-09,Maryland,189,0,0,0,0,0,1
2020-11-23,Maryland,268,0,0,0,0,0,1
2020-12-07,Maryland,246,0,0,0,0,0,1
2020-12-21,Maryland,918,0.006535947712418301,0,0,0,0,0.9934640522875817
2021-01-11,Maryland,747,0.020080321285140562,0.0013386880856760374,0.0013386880856760374,0,0,0.9772423025435073
2021-01-25,Maryland,610,0.08196721311475409,0.009836065573770493,0,0,0,0.9081967213114754
2021-02-08,Maryland,743,0.1655450874831763,0.017496635262449527,0,0,0,0.8169582772543742
2021-02-22,Maryland,903,0.3122923588039867,0.024363233665559248,0,0,0,0.663344407530454
2021-03-08,Maryland,1242,0.4855072463768116,0.02576489533011272,0.0024154589371980675,0,0,0.48631239935587767
2021-03-22,Maryland,1837,0.6390854654327708,0.014153511159499184,0.005443658138268917,5.443658138268917e-4,0,0.3407729994556342
2021-04-05,Maryland,2349,0.7224350787569178,0.010642826734780758,0.008939974457215836,0.004257130693912303,0,0.25372498935717325
2021-04-19,Maryland,1841,0.7555676262900598,0.005431830526887561,0.011406844106463879,0.008690928843020097,0,0.2189027702335687
2021-05-03,Maryland,1039,0.7651588065447545,0.009624639076034648,0.016361886429258902,0.016361886429258902,0,0.19249278152069302
2021-05-17,Maryland,479,0.7223382045929019,0.010438413361169102,0.04592901878914405,0.03966597077244259,0,0.18162839248434234
2021-05-31,Maryland,259,0.5984555984555985,0,0.03474903474903475,0.138996138996139,0,0.2277992277992278
2021-06-14,Maryland,193,0.39896373056994816,0,0.06735751295336788,0.3316062176165803,0,0.20207253886010362
2021-06-28,Maryland,418,0.1937799043062201,0,0.04784688995215311,0.6411483253588517,0,0.11722488038277515
2021-07-12,Maryland,1022,0.05577299412915851,0,0.019569471624266144,0.8972602739726028,0,0.0273972602739726
2021-07-26,Maryland,2176,0.0078125,0,0.004136029411764706,0.9825367647058824,0,0.005514705882352935
2021-08-09,Maryland,2093,0.0033444816053511705,0,0.0033444816053511705,0.9832775919732442,0,0.010033444816053503
2021-08-23,Maryland,2484,0.0012077294685990338,0,4.0257648953301127e-4,0.9971819645732689,0,0.001207729468599041
2021-09-06,Maryland,2665,0,0,0.001125703564727955,0.9984990619136961,0,3.752345215759607e-4
2021-09-20,Maryland,2466,0,0,0,0.9987834549878345,0,0.0012165450121655041
2021-10-04,Maryland,2279,0,0,4.3878894251864854e-4,0.9964896884598509,0,0.0030715225976304873
2021-10-18,Maryland,1925,0,0,0,0.9989610389610389,0,0.0010389610389610615
2021-11-01,Maryland,1868,0,0,0,0.9989293361884368,0,0.0010706638115631772
2021-11-15,Maryland,1857,0,0,0,0.9924609585352719,0.0032310177705977385,0.004308023694130319
2021-11-29,Maryland,2137,0,0,0,0.9246607393542349,0.07487131492746842,4.6794571829671117e-4
2021-12-13,Maryland,3889,2.5713551041398817e-4,0,0,0.32399074312162507,0.674980714836719,7.714065312419693e-4
2021-12-27,Maryland,3186,0,0,0,0.04488386691776522,0.9541745134965474,9.416195856873921e-4
2022-01-10,Maryland,1951,0,0,0,0.021527421834956432,0.9774474628395694,0.001025115325474113
2022-01-24,Maryland,1251,0,0,0,0.006394884092725819,0.9936051159072742,0
2022-02-07,Maryland,912,0,0,0,0,1,0
2022-02-21,Maryland,424,0,0,0,0,1,0
2022-03-07,Maryland,140,0,0,0,0,1,0
2020-04-27,Ohio,45,0,0,0,0,0,1
2020-05-11,Ohio,35,0,0,0,0,0,1
2020-05-25,Ohio,24,0,0,0,0,0,1
2020-06-08,Ohio,12,0,0,0,0,0,1
2020-06-22,Ohio,31,0,0,0,0,0,1
2020-07-06,Ohio,59,0,0,0,0,0,1
2020-07-20,Ohio,43,0,0,0,0,0,1
2020-08-03,Ohio,5,0,0,0,0,0,1
2020-08-17,Ohio,2,0,0,0,0,0,1
2020-08-31,Ohio,2,0,0,0,0,0,1
2020-09-14,Ohio,2,0,0,0,0,0,1
2020-10-12,Ohio,5,0,0,0,0,0,1
2020-10-26,Ohio,40,0,0,0,0,0,1
2020-11-09,Ohio,47,0,0,0,0,0,1
2020-11-23,Ohio,48,0,0,0,0,0,1
2020-12-07,Ohio,42,0,0,0,0,0,1
2020-12-21,Ohio,332,0.0030120481927710845,0,0,0,0,0.9969879518072289
2021-01-11,Ohio,542,0.007380073800738007,0,0,0,0,0.992619926199262
2021-01-25,Ohio,359,0.019498607242339833,0,0,0,0,0.9805013927576601
2021-02-08,Ohio,534,0.035580524344569285,0,0,0,0,0.9644194756554307
2021-02-22,Ohio,452,0.18141592920353983,0.0022123893805309734,0.0022123893805309734,0,0,0.8141592920353984
2021-03-08,Ohio,783,0.2937420178799489,0.0140485312899106,0.01277139208173691,0,0,0.6794380587484036
2021-03-22,Ohio,1118,0.535778175313059,0.01520572450805009,0.03756708407871199,0,0,0.41144901610017887
2021-04-05,Ohio,1233,0.7364152473641524,0.010543390105433901,0.0454176804541768,0,0,0.20762368207623685
2021-04-19,Ohio,943,0.767762460233298,0.008483563096500531,0.0784729586426299,0.01166489925768823,0,0.13361611876988336
2021-05-03,Ohio,828,0.7548309178743962,0.022946859903381644,0.10265700483091787,0.00966183574879227,0,0.10990338164251208
2021-05-17,Ohio,529,0.7958412098298677,0.005671077504725898,0.11153119092627599,0.011342155009451797,0,0.0756143667296786
2021-05-31,Ohio,206,0.6941747572815534,0.0048543689320388345,0.09223300970873786,0.11165048543689321,0,0.09708737864077667
2021-06-14,Ohio,188,0.5531914893617021,0,0.09574468085106383,0.26595744680851063,0,0.08510638297872339
2021-06-28,Ohio,184,0.10869565217391304,0,0.021739130434782608,0.8315217391304348,0,0.0380434782608695
2021-07-12,Ohio,503,0.0536779324055666,0,0.013916500994035786,0.9005964214711729,0,0.031809145129224684
2021-07-26,Ohio,802,0.007481296758104738,0,0.006234413965087282,0.9713216957605985,0,0.014962593516209544
2021-08-09,Ohio,1333,0.0037509377344336083,0,0.0015003750937734434,0.9909977494373593,0,0.0037509377344336786
2021-08-23,Ohio,2786,3.589375448671931e-4,0,0,0.9960516870064609,0,0.003589375448671994
2021-09-06,Ohio,3509,0,0,0,0.9974351667141635,0,0.002564833285836454
2021-09-20,Ohio,2476,0,0,0,0.9963651050080775,0,0.0036348949919224882
2021-10-04,Ohio,2357,0,0,0,0.9983029274501485,0,0.0016970725498515193
2021-10-18,Ohio,2065,0,0,0,0.9990314769975787,0,9.685230024213398e-4
2021-11-01,Ohio,2234,0,0,0,0.9941808415398389,0,0.005819158460161122
2021-11-15,Ohio,2159,0,0,0,0.9925891616489115,4.631773969430292e-4,0.006947660954145438
2021-11-29,Ohio,1863,0,0,0,0.9516908212560387,0.04777241009125067,5.367686527106771e-4
2021-12-13,Ohio,2454,0,0,0,0.4127954360228199,0.5859820700896495,0.0012224938875305957
2021-12-27,Ohio,1630,0,0,0,0.0785276073619632,0.9184049079754601,0.0030674846625766694
2022-01-10,Ohio,1493,0,0,0,0.013395847287340924,0.9859343603482921,6.697923643670389e-4
2022-01-24,Ohio,1696,0,0,0,0.0023584905660377358,0.9976415094339622,0
2022-02-07,Ohio,1254,0,0,0,0,1,0
2022-02-21,Ohio,727,0,0,0,0.002751031636863824,0.9958734525447043,0.0013755158184318717
2022-03-07,Ohio,107,0,0,0,0,1,0
2020-04-27,Oregon,95,0,0,0,0,0,1
2020-05-11,Oregon,62,0,0,0,0,0,1
2020-05-25,Oregon,48,0,0,0,0,0,1
2020-06-08,Oregon,209,0,0,0,0,0,1
2020-06-22,Oregon,195,0,0,0,0,0,1
2020-07-06,Oregon,125,0,0,0,0,0,1
2020-07-20,Oregon,172,0,0,0,0,0,1
2020-08-03,Oregon,124,0,0,0,0,0,1
2020-08-17,Oregon,88,0,0,0,0,0,1
2020-08-31,Oregon,134,0,0,0,0,0,1
2020-09-14,Oregon,3,0,0,0,0,0,1
2020-09-28,Oregon,163,0,0,0,0,0,1
2020-10-12,Oregon,229,0,0,0,0,0,1
2020-10-26,Oregon,499,0,0,0,0,0,1
2020-11-09,Oregon,404,0,0,0,0,0,1
2020-11-23,Oregon,414,0,0,0,0,0,1
2020-12-07,Oregon,235,0,0,0,0,0,1
2020-12-21,Oregon,1151,0.0017376194613379669,0,0,0,0,0.998262380538662
2021-01-11,Oregon,603,0.013266998341625208,0,0,0.003316749585406302,0,0.9834162520729685
2021-01-25,Oregon,407,0.0343980343980344,0,0.002457002457002457,0,0,0.9631449631449632
2021-02-08,Oregon,319,0.02821316614420063,0,0,0,0,0.9717868338557993
2021-02-22,Oregon,235,0.07234042553191489,0.00425531914893617,0.00425531914893617,0,0,0.9191489361702128
2021-03-08,Oregon,292,0.0958904109589041,0.0273972602739726,0.010273972602739725,0,0,0.8664383561643836
2021-03-22,Oregon,388,0.26288659793814434,0.05670103092783505,0.028350515463917526,0,0,0.6520618556701031
2021-04-05,Oregon,720,0.4861111111111111,0.05694444444444444,0.05277777777777778,0.002777777777777778,0,0.40138888888888885
2021-04-19,Oregon,1029,0.5276967930029155,0.05539358600583091,0.12730806608357628,0.0058309037900874635,0,0.2837706511175899
2021-05-03,Oregon,1093,0.5288197621225984,0.03751143641354071,0.20494053064958828,0.0036596523330283625,0,0.22506861848124426
2021-05-17,Oregon,700,0.45714285714285713,0.024285714285714285,0.2914285714285714,0.004285714285714286,0,0.22285714285714292
2021-05-31,Oregon,442,0.5203619909502263,0.013574660633484163,0.24660633484162897,0.029411764705882353,0,0.19004524886877822
2021-06-14,Oregon,427,0.5175644028103045,0.00468384074941452,0.2107728337236534,0.1592505854800937,0,0.10772833723653391
2021-06-28,Oregon,414,0.22705314009661837,0.004830917874396135,0.16183574879227053,0.5193236714975845,0,0.08695652173913043
2021-07-12,Oregon,1031,0.11930164888457807,0.0019398642095053346,0.06013579049466537,0.7487875848690592,0,0.06983511154219209
2021-07-26,Oregon,2293,0.02703881378107283,0,0.009594417793283908,0.9533362407326647,0,0.010030527692978571
2021-08-09,Oregon,2667,0.0026246719160104987,0,0.007124109486314211,0.9865016872890888,0,0.0037495313085865074
2021-08-23,Oregon,2300,0.0013043478260869566,0,0.0034782608695652175,0.9930434782608696,0,0.0021739130434782947
2021-09-06,Oregon,1805,0,0,0,0.997229916897507,0,0.0027700831024930483
2021-09-20,Oregon,1282,0,0,0,0.9960998439937597,0,0.003900156006240274
2021-10-04,Oregon,1479,0,0,0,0.9993238674780257,0,6.761325219742931e-4
2021-10-18,Oregon,1580,0,0,0,0.9962025316455696,0,0.0037974683544304
2021-11-01,Oregon,1554,0,0,0,0.9987129987129987,0,0.0012870012870013214
2021-11-15,Oregon,1429,0,0,0,0.9986004198740378,0,0.0013995801259621965
2021-11-29,Oregon,1273,0,0,0,0.992930086410055,0.007069913589945012,8.673617379884035e-18
2021-12-13,Oregon,891,0,0,0,0.5297418630751964,0.4702581369248036,-5.551115123125783e-17
2021-12-27,Oregon,2292,0,0,0,0.07417102966841187,0.925392670157068,4.3630017452012115e-4
2022-01-10,Oregon,2513,0,0,0,0.02109033028253084,0.9789096697174692,0
2022-01-24,Oregon,1865,0,0,0,0.00482573726541555,0.9951742627345844,0
2022-02-07,Oregon,1230,0,0,0,0.0016260162601626016,0.9983739837398374,0
2022-02-21,Oregon,532,0,0,0,0,0.9943609022556391,0.005639097744360888
2022-03-07,Oregon,113,0,0,0,0,1,0
2020-04-27,Connecticut,29,0,0,0,0,0,1
2020-05-11,Connecticut,9,0,0,0,0,0,1
2020-05-25,Connecticut,5,0,0,0,0,0,1
2020-06-08,Connecticut,4,0,0,0,0,0,1
2020-06-22,Connecticut,2,0,0,0,0,0,1
2020-07-06,Connecticut,6,0,0,0,0,0,1
2020-07-20,Connecticut,3,0,0,0,0,0,1
2020-08-03,Connecticut,2,0,0,0,0,0,1
2020-08-17,Connecticut,13,0,0,0,0,0,1
2020-08-31,Connecticut,16,0,0,0,0,0,1
